Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0085434	1279	421	407	923	375	368	644	658	580	471	524	451	554.71	627	482	0.766	-0.385	-3.299	0.000970233183259816	0.00820566616403774	0.0043	0.0092	0.0079	0.0079	TRUE	NA
FBgn0037612	1996	835	969	1579	782	928	1005	1305	1381	805	1094	1137	1121.23	1230	1012	0.82	-0.286	-3.291	0.00099710956893415	0.00840017778356788	0	0.0069	0.0045	0.0045	TRUE	NA
FBgn0032935	1216	459	442	952	376	423	612	717	630	485	526	518	581.57	653	510	0.782	-0.355	-3.287	0.00101349179557223	0.00851409382357483	0	0.009	0.0066	0.0066	TRUE	NA
FBgn0267849	2208	627	697	1675	554	700	1112	980	993	854	775	858	928.69	1028	829	0.805	-0.312	-3.283	0.00102605492101167	0.0085986180140399	0.001	0.0073	0.0053	0.0053	TRUE	NA
FBgn0031304	3094	1185	1360	2326	1103	1378	1558	1852	1938	1186	1543	1689	1627.66	1783	1473	0.82	-0.287	-3.277	0.00105029291664359	0.00877372848047447	0.0025	0.0061	0.0049	0.0049	TRUE	NA
FBgn0004456	7947	2622	2650	6510	2452	2685	4003	4098	3776	3320	3430	3291	3652.75	3959	3347	0.845	-0.243	-3.272	0.0010663542567703	0.00889126378427521	9e-04	0.0052	0.0037	0.0037	TRUE	NA
FBgn0037007	2278	535	623	1865	455	581	1147	836	888	951	636	712	861.79	957	766	0.8	-0.322	-3.271	0.00107153945031919	0.00892616351805067	0.001	0.0076	0.0057	0.0057	TRUE	NA
FBgn0013334	2735	915	842	2297	709	840	1378	1430	1200	1171	992	1030	1199.97	1336	1064	0.797	-0.327	-3.266	0.00108976668610119	0.00906109544402576	0.0054	0.0067	0.0063	0.0063	TRUE	NA
FBgn0263355	3566	1296	1252	2728	1204	1162	1796	2025	1784	1391	1684	1424	1684.13	1868	1500	0.801	-0.32	-3.264	0.00109861371146541	0.0091176769919945	0.0063	0.0061	0.0063	0.0063	TRUE	NA
FBgn0040505	108	42	39	63	20	17	54	66	56	32	28	21	42.76	59	27	0.471	-1.088	-3.264	0.00109971908019563	0.00911837640310771	0	0.0656	0.0524	0.0524	TRUE	NA
FBgn0036101	626	153	148	434	92	142	315	239	211	221	129	174	214.89	255	175	0.686	-0.543	-3.261	0.001108798435837	0.00917661726786319	0.0069	0.0167	0.0147	0.0147	TRUE	NA
FBgn0022349	6644	1899	1929	5746	1710	1873	3346	2968	2749	2930	2392	2296	2780.05	3021	2539	0.839	-0.253	-3.261	0.00110988258239974	0.00917708468595342	0.0013	0.0055	0.0039	0.0039	TRUE	NA
FBgn0039612	10079	4101	4987	9213	3745	4320	5076	6409	7106	4698	5238	5295	5637.08	6197	5077	0.826	-0.276	-3.258	0.00112187209760794	0.00925052431360932	0.0049	0.005	0.005	0.005	TRUE	NA
FBgn0052719	230	47	34	124	19	27	116	73	48	63	27	33	60.11	79	41	0.516	-0.955	-3.258	0.00112145205964302	0.00925052431360932	0.0088	0.048	0.0403	0.0403	TRUE	NA
FBgn0001967	27	17	17	7	3	7	14	27	24	4	4	9	13.46	22	6	0.258	-1.956	-3.249	0.00115808393743185	0.0095315111163746	0	0.1985	0.1457	0.1457	TRUE	NA
FBgn0030576	620	211	202	388	177	188	312	330	288	198	248	230	267.62	310	225	0.717	-0.479	-3.237	0.00120831801918966	0.00991753668323868	0	0.0143	0.0118	0.0118	TRUE	NA
FBgn0001942	120015	39634	49601	91484	40719	47693	60447	61941	70676	46651	56952	58457	59187.35	64355	54020	0.836	-0.258	-3.234	0.00121896854350261	0.00999576592605903	0.0039	0.0046	0.0046	0.0046	TRUE	NA
FBgn0039797	545	190	173	348	150	160	274	297	247	177	210	196	233.55	273	194	0.707	-0.5	-3.233	0.00122687674406461	0.0100513847013734	0	0.0157	0.0127	0.0127	TRUE	NA
FBgn0030077	799	307	349	550	246	342	402	480	497	280	344	419	403.87	460	348	0.75	-0.415	-3.23	0.00123709199692544	0.0101072566628949	0.0048	0.011	0.0093	0.0093	TRUE	NA
FBgn0023537	3537	1162	1521	2559	1216	1357	1781	1816	2167	1305	1701	1663	1738.95	1921	1556	0.804	-0.316	-3.223	0.00126851481891975	0.0103261962925737	0.0068	0.006	0.0063	0.0063	TRUE	NA
FBgn0263773	645	157	162	448	120	146	325	245	231	228	168	179	229.38	267	192	0.718	-0.477	-3.222	0.00127391759485662	0.0103607323516116	0	0.0159	0.0109	0.0109	TRUE	NA
FBgn0040477	360	112	134	195	103	103	181	175	191	99	144	126	152.84	182	123	0.659	-0.602	-3.222	0.00127516554443748	0.0103614452336912	0	0.0216	0.0182	0.0182	TRUE	NA
FBgn0036801	84	34	32	38	15	19	42	53	46	19	21	23	34.11	47	21	0.453	-1.142	-3.213	0.00131237597540059	0.0106541067821157	0	0.081	0.0567	0.0567	TRUE	NA
FBgn0034290	31	16	20	5	6	9	16	25	28	3	8	11	15.18	23	7	0.281	-1.831	-3.212	0.00131780990713248	0.0106885036064423	0	0.1764	0.1362	0.1362	TRUE	NA
FBgn0260934	14242	4741	4304	11438	4044	4562	7173	7409	6133	5833	5656	5592	6299.28	6905	5694	0.825	-0.278	-3.209	0.00133414217298599	0.0108111520914382	0.0057	0.0049	0.0052	0.0052	TRUE	NA
FBgn0025571	3682	1417	1440	2687	1369	1445	1854	2215	2052	1370	1915	1771	1862.82	2040	1685	0.818	-0.29	-3.201	0.00137040848288062	0.0110648713852838	0.0042	0.0059	0.0053	0.0053	TRUE	NA
FBgn0084017	131	19	11	44	6	7	66	30	16	22	8	9	25.13	37	13	0.358	-1.481	-3.197	0.00138685235549181	0.0111875262281318	0.0121	0.1084	0.0902	0.0902	TRUE	NA
FBgn0283531	70	33	28	36	13	12	35	52	40	18	18	15	29.66	42	17	0.418	-1.26	-3.195	0.00139690241103733	0.0112482764026721	0	0.0925	0.0709	0.0709	TRUE	NA
FBgn0035877	686	227	287	513	189	242	346	355	409	262	264	297	321.96	370	274	0.743	-0.428	-3.194	0.00140244204970665	0.0112827094629553	0	0.0126	0.0097	0.0097	TRUE	NA
FBgn0036254	958	258	252	707	200	246	483	403	359	361	280	302	364.43	415	314	0.757	-0.401	-3.182	0.00146131416402193	0.0117246500311912	0	0.0117	0.0084	0.0084	TRUE	NA
FBgn0027587	2684	731	751	2107	692	694	1352	1142	1070	1074	968	851	1076.22	1188	964	0.812	-0.301	-3.181	0.0014682746405496	0.0117699214902226	0.0022	0.007	0.0054	0.0054	TRUE	NA
FBgn0003328	1599	584	619	1330	463	604	805	913	882	678	648	740	777.69	867	689	0.798	-0.325	-3.179	0.0014755237769497	0.0118174236127003	0.002	0.0079	0.0061	0.0061	TRUE	NA
FBgn0031771	3648	1287	1550	2845	1221	1524	1837	2011	2209	1451	1708	1868	1847.3	2019	1676	0.827	-0.275	-3.178	0.00148269430314853	0.0118642115834376	0.0026	0.0059	0.0048	0.0048	TRUE	NA
FBgn0033890	2200	831	948	1557	835	914	1108	1299	1351	794	1168	1120	1139.95	1253	1027	0.808	-0.307	-3.177	0.00148996552993466	0.0118887258364381	0.0038	0.0068	0.0058	0.0058	TRUE	NA
FBgn0052133	4839	1417	1268	3402	1273	1291	2437	2215	1807	1735	1780	1582	1926.03	2153	1699	0.791	-0.339	-3.176	0.0014910831956115	0.0118887258364381	0.0119	0.0059	0.0076	0.0076	TRUE	NA
FBgn0259228	13001	5322	4782	9846	4647	5124	6548	8317	6814	5021	6500	6280	6580.02	7226	5934	0.818	-0.291	-3.177	0.00148789550495635	0.0118887258364381	0.0068	0.0049	0.0059	0.0059	TRUE	NA
FBgn0264493	2976	822	754	2352	703	748	1499	1285	1074	1199	983	917	1159.56	1286	1033	0.804	-0.315	-3.174	0.00150324288599425	0.0119749857019881	0.0046	0.0068	0.0061	0.0061	TRUE	NA
FBgn0005386	1885	595	554	1502	502	532	949	930	789	766	702	652	798.13	889	707	0.795	-0.331	-3.165	0.0015488191199292	0.0123160772403987	0.0034	0.0078	0.0065	0.0065	TRUE	NA
FBgn0027506	1167	348	420	889	324	372	588	544	598	453	453	456	515.42	577	454	0.786	-0.347	-3.165	0.00155317749858523	0.012339746496767	0	0.0096	0.0066	0.0066	TRUE	NA
FBgn0034365	728	273	286	615	208	230	367	427	408	314	291	282	347.88	401	296	0.747	-0.422	-3.164	0.001556277993357	0.0123533888717138	0.004	0.012	0.0097	0.0097	TRUE	NA
FBgn0033192	1146	441	368	861	345	341	577	689	524	439	483	418	521.72	597	447	0.749	-0.417	-3.158	0.0015858895544368	0.0125549589726247	0.012	0.0095	0.0105	0.0105	TRUE	NA
FBgn0036004	4610	1488	1349	3528	1315	1362	2322	2325	1922	1799	1839	1669	1979.54	2190	1769	0.808	-0.308	-3.154	0.00161263450875087	0.0127393968262143	0.0071	0.0058	0.0063	0.0063	TRUE	NA
FBgn0250814	4942	2432	2782	4260	2393	2626	2489	3801	3964	2172	3347	3219	3165.32	3418	2913	0.855	-0.227	-3.153	0.00161346672009501	0.0127393968262143	3e-04	0.0054	0.0034	0.0034	TRUE	NA
FBgn0261794	9036	3055	3236	7370	2867	3418	4551	4774	4611	3758	4010	4189	4315.68	4645	3986	0.857	-0.223	-3.152	0.00161957154706765	0.0127763020453305	6e-04	0.0051	0.0033	0.0033	TRUE	NA
FBgn0261955	6794	2412	2383	5210	2256	2509	3422	3770	3396	2657	3155	3075	3245.72	3529	2962	0.836	-0.258	-3.152	0.00162224118935771	0.0127860669205334	0.003	0.0053	0.0045	0.0045	TRUE	NA
FBgn0030403	1838	821	920	1487	770	889	926	1283	1311	758	1077	1090	1074.1	1173	975	0.829	-0.27	-3.152	0.0016239255615176	0.0127880557886703	0	0.007	0.0043	0.0043	TRUE	NA
FBgn0035793	6435	2235	2280	5043	2135	2360	3241	3493	3249	2572	2986	2893	3072.19	3328	2817	0.844	-0.245	-3.151	0.00162942160004792	0.012820030738703	0.0017	0.0054	0.004	0.004	TRUE	NA
FBgn0035137	2391	780	782	1793	724	788	1204	1219	1114	914	1013	966	1071.72	1179	964	0.815	-0.296	-3.145	0.00165832471179041	0.0130359504192679	0.0021	0.007	0.0054	0.0054	TRUE	NA
FBgn0028482	182	67	75	112	48	47	92	105	107	57	67	58	80.85	101	61	0.602	-0.733	-3.144	0.00166659963134113	0.0130664922808396	0	0.0368	0.0257	0.0257	TRUE	NA
FBgn0040391	54	19	22	16	8	11	27	30	31	8	11	13	20.18	29	11	0.36	-1.472	-3.14	0.00169192965696611	0.0132418333362904	0	0.1339	0.0952	0.0952	TRUE	NA
FBgn0038651	5318	1831	1709	4398	1603	1701	2678	2862	2435	2243	2242	2085	2424.13	2658	2190	0.824	-0.279	-3.131	0.00173980873559708	0.0135927314163446	0.0044	0.0056	0.0053	0.0053	TRUE	NA
FBgn0004797	481	144	134	394	95	85	242	225	191	201	133	104	182.7	219	146	0.66	-0.6	-3.13	0.00174655336378785	0.0136334978484488	0.0238	0.0188	0.0201	0.0201	TRUE	NA
FBgn0035016	4046	1115	1031	3333	945	1038	2038	1743	1469	1700	1322	1272	1590.51	1750	1431	0.817	-0.291	-3.129	0.00175658308755264	0.0136998139492097	0.0038	0.0062	0.0055	0.0055	TRUE	NA
FBgn0038291	772	208	215	530	174	204	389	325	306	270	243	250	297.32	340	254	0.746	-0.422	-3.128	0.0017624393097432	0.0137334930506167	0	0.0133	0.0095	0.0095	TRUE	NA
FBgn0031568	171	39	34	81	21	25	86	61	48	41	29	31	49.47	65	34	0.518	-0.948	-3.127	0.00176819111005148	0.0137663004470442	0	0.0573	0.042	0.042	TRUE	NA
FBgn0037443	3298	1158	1146	2637	1065	1150	1661	1810	1633	1345	1490	1410	1557.93	1701	1415	0.83	-0.268	-3.124	0.00178334811854232	0.0138722114099154	0.0015	0.0062	0.0046	0.0046	TRUE	NA
FBgn0034570	8081	2690	2316	5679	2255	2596	4070	4204	3300	2896	3154	3182	3467.66	3858	3077	0.797	-0.328	-3.122	0.00179638911799324	0.013949352020591	0.0119	0.0053	0.0076	0.0076	TRUE	NA
FBgn0026439	624	206	232	504	170	171	314	322	331	257	238	210	278.53	322	235	0.733	-0.447	-3.12	0.0018066950275079	0.0139807509494329	0	0.0139	0.0109	0.0109	TRUE	NA
FBgn0032603	561	183	198	412	162	135	283	286	282	210	227	165	242.14	284	201	0.709	-0.497	-3.115	0.00184062867975285	0.0141696673363733	0.0089	0.0153	0.0138	0.0138	TRUE	NA
FBgn0028540	321	72	122	180	63	82	162	113	174	92	88	101	121.41	150	94	0.621	-0.686	-3.114	0.00184552302844438	0.0141828921204891	0.0253	0.026	0.0259	0.0259	TRUE	NA
FBgn0039857	88753	27561	36444	60600	29065	34472	44702	43073	51929	30902	40652	42252	42251.6	46568	37935	0.807	-0.309	-3.113	0.00185495682175763	0.0142431336356798	0.0101	0.0046	0.0071	0.0071	TRUE	NA
FBgn0034221	260	96	104	190	70	61	131	150	148	97	98	75	116.46	143	90	0.636	-0.652	-3.111	0.00186704530494659	0.0143236379494614	0.0072	0.0269	0.0223	0.0223	TRUE	NA
FBgn0038842	3756	1153	1288	3413	1019	1152	1892	1802	1835	1740	1425	1412	1684.43	1843	1526	0.827	-0.273	-3.108	0.00188481413376057	0.0144475452484823	0.0028	0.0061	0.0049	0.0049	TRUE	NA
FBgn0003638	2367	846	813	1796	748	851	1192	1322	1158	916	1046	1043	1112.98	1224	1002	0.815	-0.295	-3.104	0.0019100889035163	0.0146161901528711	0.0028	0.0069	0.0055	0.0055	TRUE	NA
FBgn0053329	952	510	466	777	335	476	479	797	664	396	469	583	564.79	647	483	0.757	-0.402	-3.094	0.00197428672598748	0.01509450382112	0.0131	0.0092	0.0103	0.0103	TRUE	NA
FBgn0035769	1795	591	588	1321	540	594	904	924	838	674	755	728	803.75	889	719	0.805	-0.313	-3.092	0.00198572470461713	0.0151689663064422	0.0023	0.0078	0.006	0.006	TRUE	NA
FBgn0063923	362	95	130	245	77	93	182	148	185	125	108	114	143.78	172	116	0.672	-0.573	-3.09	0.00200356695393541	0.015253071524845	0	0.0227	0.0172	0.0172	TRUE	NA
FBgn0267033	13641	4168	3229	10288	3147	3567	6871	6514	4601	5246	4402	4372	5334.19	5995	4673	0.781	-0.357	-3.081	0.00206340009566111	0.0156419039509794	0.0196	0.005	0.0095	0.0095	TRUE	NA
FBgn0000996	2797	817	898	2169	794	886	1409	1277	1280	1106	1111	1086	1211.28	1322	1101	0.831	-0.267	-3.074	0.00211456312427953	0.0159890336154244	0	0.0067	0.0045	0.0045	TRUE	NA
FBgn0263200	1199	425	514	914	413	459	604	664	732	466	578	563	601.13	667	536	0.799	-0.323	-3.071	0.00213084094175069	0.0160984836092495	0	0.0089	0.0062	0.0062	TRUE	NA
FBgn0033624	1408	394	480	912	379	466	709	616	684	465	530	571	595.86	670	522	0.772	-0.374	-3.069	0.00214893981225171	0.0161804658713388	0.0088	0.0089	0.0089	0.0089	TRUE	NA
FBgn0036354	1871	869	955	1696	740	854	942	1358	1361	865	1035	1047	1101.3	1220	982	0.817	-0.292	-3.065	0.00217823656307884	0.0163872388443926	0.0032	0.0069	0.0056	0.0056	TRUE	NA
FBgn0262817	912	288	199	785	157	160	459	450	284	400	220	196	334.83	398	272	0.664	-0.591	-3.064	0.00218164891087979	0.0163990949277412	0.0539	0.0123	0.0231	0.0231	TRUE	NA
FBgn0026143	558	243	268	434	196	237	281	380	382	221	274	290	304.77	348	262	0.759	-0.399	-3.059	0.0022201068011147	0.0166461408345544	0	0.0131	0.0088	0.0088	TRUE	NA
FBgn0032979	6398	1811	1885	5158	1687	1997	3222	2830	2686	2630	2360	2448	2696.02	2913	2479	0.852	-0.232	-3.059	0.00221831576565179	0.0166461408345544	7e-04	0.0055	0.0037	0.0037	TRUE	NA
FBgn0034160	107	42	22	51	16	14	54	66	31	26	22	17	36.07	50	22	0.437	-1.195	-3.057	0.00223570282369202	0.0167353693983009	0.0713	0.0769	0.0756	0.0756	TRUE	NA
FBgn0262527	8320	2877	2706	6374	2649	2835	4191	4496	3856	3250	3705	3475	3828.78	4181	3477	0.83	-0.269	-3.056	0.00224153898246508	0.0167646089727078	0.005	0.0052	0.0053	0.0053	TRUE	NA
FBgn0027550	448	190	193	309	147	183	226	297	275	158	206	224	230.84	266	196	0.732	-0.45	-3.053	0.00226918921390492	0.016928871913259	0	0.0158	0.0111	0.0111	TRUE	NA
FBgn0030505	4211	1394	1204	3120	1190	1274	2121	2179	1716	1591	1664	1562	1805.33	2005	1606	0.8	-0.321	-3.049	0.00229720353186946	0.0171092806835649	0.01	0.006	0.0074	0.0074	TRUE	NA
FBgn0037633	2477	830	897	2161	744	835	1248	1297	1278	1102	1041	1023	1164.81	1274	1055	0.83	-0.268	-3.047	0.00231197775145813	0.0172049677671009	0	0.0068	0.0046	0.0046	TRUE	NA
FBgn0033581	2070	739	796	1691	675	789	1043	1155	1134	862	944	967	1017.53	1111	924	0.832	-0.265	-3.044	0.00233305849276129	0.0173329553580352	0	0.0071	0.0044	0.0044	TRUE	NA
FBgn0010877	5848	2081	2051	4645	1956	2118	2945	3252	2922	2369	2736	2596	2803.43	3040	2567	0.842	-0.247	-3.044	0.00233833164958	0.0173335177059412	0.0025	0.0055	0.0044	0.0044	TRUE	NA
FBgn0035213	2370	687	756	1999	624	722	1194	1074	1077	1019	873	885	1020.27	1115	926	0.831	-0.267	-3.043	0.00233888983491636	0.0173335177059412	0	0.0071	0.0045	0.0045	TRUE	NA
FBgn0261647	2412	755	683	1827	665	673	1215	1180	973	932	930	825	1009.1	1123	896	0.797	-0.327	-3.043	0.00233895731642319	0.0173335177059412	0.0072	0.0071	0.0072	0.0072	TRUE	NA
FBgn0030960	575	162	209	433	142	159	290	253	298	221	199	195	242.48	280	205	0.732	-0.45	-3.038	0.00238090848192856	0.0176297783943798	0	0.0153	0.0113	0.0113	TRUE	NA
FBgn0033204	713	250	268	535	220	236	359	391	382	273	308	289	333.58	377	290	0.767	-0.382	-3.037	0.00238647877276531	0.0176417677490018	0	0.0124	0.0082	0.0082	TRUE	NA
FBgn0040066	2283	626	705	1559	593	729	1150	978	1005	795	829	894	941.78	1044	839	0.8	-0.321	-3.03	0.00244738593967951	0.0180323072948333	0.0062	0.0073	0.0069	0.0069	TRUE	NA
FBgn0041171	4534	1778	1852	3724	1729	1824	2284	2779	2639	1899	2418	2236	2375.69	2567	2184	0.849	-0.236	-3.02	0.00252988649831496	0.0185941452098376	0.001	0.0056	0.0039	0.0039	TRUE	NA
FBgn0033266	1276	425	485	1024	384	452	643	664	691	522	537	554	601.87	666	538	0.808	-0.308	-3.015	0.00257091715572424	0.0188309648739432	0	0.0089	0.0057	0.0057	TRUE	NA
FBgn0039094	44	12	22	13	5	8	22	19	31	7	7	10	15.95	24	8	0.321	-1.64	-3.012	0.00259788775204621	0.0190001127156205	0	0.1682	0.129	0.129	TRUE	NA
FBgn0250732	2324	794	874	1755	783	862	1171	1241	1245	895	1095	1057	1117.23	1219	1016	0.827	-0.273	-3.005	0.00265910549948322	0.0193843364166409	0	0.0069	0.005	0.005	TRUE	NA
FBgn0030049	5779	2045	2010	4231	1872	2217	2911	3196	2864	2158	2618	2717	2743.98	2990	2498	0.83	-0.269	-3.002	0.00268034698793107	0.019491448373147	0.0052	0.0055	0.0054	0.0054	TRUE	NA
FBgn0025693	2032	565	612	1724	524	527	1023	883	872	879	733	646	839.41	926	753	0.812	-0.301	-3.001	0.00269327536462689	0.0195695272629114	0.0019	0.0076	0.0059	0.0059	TRUE	NA
FBgn0053460	3825	1179	1441	3438	1009	1295	1927	1843	2053	1753	1411	1587	1762.34	1941	1584	0.816	-0.293	-2.997	0.00272784484490073	0.0198045971259866	0.0067	0.006	0.0062	0.0062	TRUE	NA
FBgn0032130	999	282	342	739	238	323	503	441	487	377	333	396	422.8	477	369	0.772	-0.374	-2.993	0.00276321483792903	0.0200209595228055	0.0029	0.0107	0.0087	0.0087	TRUE	NA
FBgn0030243	3793	1549	1437	3040	1402	1389	1910	2421	2048	1550	1961	1702	1932.06	2126	1738	0.817	-0.292	-2.989	0.00280175237131697	0.0202588248387535	0.007	0.0059	0.0063	0.0063	TRUE	NA
FBgn0036857	1100	315	411	801	317	350	554	492	586	408	443	429	485.46	544	427	0.781	-0.357	-2.988	0.00280759189233958	0.0202846242707059	0.0033	0.0099	0.0081	0.0081	TRUE	NA
